(0) Datum;(1) Zeit;(2) Qb-Durchflussrate [m3/h];(3) vavg-Gasgeschwindigkeit Mittelwert [m/s];(4) cavg-Schallgeschwindigkeit Mittelwert [m/s];(5) Vb1-Betriebsvolumen Fr1 [m3];(6) Vb2-Betriebsvolumen Fr2 [m3];(7) VbS1-Betriebs-Störvolumen Fr1 [m3];(8) VbS2-Betriebs-Störvolumen Fr2 [m3];(9) pm-Druck [bar];(10) tm-Temperatur [°C];(11) Reynoldszahl;(12) Asymmetrie;(13) Querfluss;(14) Drall [m/s];(15) Pfad 1/FR1/Laufzeit[ns];(16) Pfad 1/FR2/Laufzeit[ns];(17) Pfad 1/Gasgeschwindigkeit[m/s];(18) Pfad 1/Schallgeschwindigkeit;(19) Pfad 1/Fehler [%];(20) Pfad 1/FR1/Verstörkung[dB];(21) Pfad 1/FR2/Verstörkung[dB];(22) Pfad 1/FR1/Signal-Rausch-Verhältnis;(23) Pfad 1/FR2/Signal-Rausch-Verhältnis;(24) Pfad 1/FR1/RMS[dB];(25) Pfad 1/FR2/RMS[dB];(26) Pfad 2/FR1/Laufzeit[ns];(27) Pfad 2/FR2/Laufzeit[ns];(28) Pfad 2/Gasgeschwindigkeit[m/s];(29) Pfad 2/Schallgeschwindigkeit;(30) Pfad 2/Fehler [%];(31) Pfad 2/FR1/Verstärkung[dB];(32) Pfad 2/FR2/Verstärkung[dB];(33) Pfad 2/FR1/Signal-Rausch-Verhältnis;(34) Pfad 2/FR2/Signal-Rausch-Verhältnis;(35) Pfad 2/FR1/RMS[dB];(36) Pfad 2/FR2/RMS[dB];(37) Pfad 3/FR1/Laufzeit[ns];(38) Pfad 3/FR2/Laufzeit[ns];(39) Pfad 3/Gasgeschwindigkeit[m/s];(40) Pfad 3/Schallgeschwindigkeit;(41) Pfad 3/Fehler [%];(42) Pfad 3/FR1/Verstärkung[dB];(43) Pfad 3/FR2/Verstärkung[dB];(44) Pfad 3/FR1/Signal-Rausch-Verhältnis;(45) Pfad 3/FR2/Signal-Rausch-Verhältnis;(46) Pfad 3/FR1/RMS[dB];(47) Pfad 3/FR2/RMS[dB];(48) Pfad 4/FR1/Laufzeit[ns];(49) Pfad 4/FR2/Laufzeit[ns];(50) Pfad 4/Gasgeschwindigkeit[m/s];(51) Pfad 4/Schallgeschwindigkeit;(52) Pfad 4/Fehler [%];(53) Pfad 4/FR1/Verstärkung[dB];(54) Pfad 4/FR2/Verstärkung[dB];(55) Pfad 4/FR1/Signal-Rausch-Verhältnis;(56) Pfad 4/FR2/Signal-Rausch-Verhältnis;(57) Pfad 4/FR1/RMS[dB];(58) Pfad 4/FR2/RMS[dB];(59) Pfad 5/FR1/Laufzeit[ns];(60) Pfad 5/FR2/Laufzeit[ns];(61) Pfad 5/Gasgeschwindigkeit[m/s];(62) Pfad 5/Schallgeschwindigkeit;(63) Pfad 5/Fehler [%];(64) Pfad 5/FR1/Verstärkung[dB];(65) Pfad 5/FR2/Verstärkung[dB];(66) Pfad 5/FR1/Signal-Rausch-Verhältnis;(67) Pfad 5/FR2/Signal-Rausch-Verhältnis;(68) Pfad 5/FR1/RMS[dB];(69) Pfad 5/FR2/RMS[dB];(70) Pfad 6/FR1/Laufzeit[ns];(71) Pfad 6/FR2/Laufzeit[ns];(72) Pfad 6/Gasgeschwindigkeit[m/s];(73) Pfad 6/Schallgeschwindigkeit;(74) Pfad 6/Fehler [%];(75) Pfad 6/FR1/Verstärkung[dB];(76) Pfad 6/FR2/Verstärkung[dB];(77) Pfad 6/FR1/Signal-Rausch-Verhältnis;(78) Pfad 6/FR2/Signal-Rausch-Verhältnis;(79) Pfad 6/FR1/RMS[dB];(80) Pfad 6/FR2/RMS[dB];(81) Pulsrate Pulsausgang 1 [Hz];(82) Pulsrate Pulsausgang 2 [Hz];(83) Vo1-Original Volumen Fr1 [m3];(84) Vo2-Original Volumen Fr2 [m3]
15.10.2024;10:53:43;39,55;0,3397;407,9;2168,5;0;0;36,07;46,3073;19,9;198307;-1,7804;-2,3787;-0,1074;476901;477306;0,354;407,89;0;5,0781;5,8594;89;88;60;58;588063;588588;0,374;407,93;0;5,8594;6,6406;87;87;58;61;477156;477486;0,298;407,92;0;5,0781;5,0781;82;82;62;61;476573;476944;0,308;407,88;0;5,0781;5,8594;83;83;57;58;588384;588833;0,367;407,9;0;7,4219;6,6406;86;86;63;57;477224;477606;0,376;407,92;0;5,8594;5,8594;87;88;60;59;15,835;15,835;2168,5;36,07
15.10.2024;10:53:44;39,36;0,3381;407,9;2168,52;0;0;36,07;46,3112;19,9;197050;0,7496;-1,9048;-0,0961;476904;477309;0,357;407,88;0;5,0781;5,8594;89;88;58;57;588064;588588;0,374;407,93;0;5,8594;6,6406;87;87;60;60;477159;477482;0,299;407,92;0;5,0781;5,0781;82;82;59;58;476563;476957;0,315;407,87;0;5,0781;5,8594;83;83;57;60;588382;588829;0,367;407,9;0;7,4219;6,6406;86;86;57;57;477223;477604;0,368;407,92;0;5,8594;5,8594;87;88;57;58;15,74;15,735;2168,52;36,07
15.10.2024;10:53:45;39,46;0,339;407,9;2168,52;0;0;36,07;46,323;19,9;197561;1,3473;-2,1863;-0,0892;476900;477318;0,356;407,88;0;5,0781;5,8594;89;88;58;57;588068;588581;0,373;407,93;0;5,8594;6,6406;87;87;57;60;477161;477476;0,3;407,92;0;5,0781;5,0781;82;82;60;57;476565;476960;0,321;407,87;0;5,0781;5,8594;83;83;60;58;588383;588830;0,363;407,9;0;7,4219;6,6406;86;86;60;59;477221;477604;0,368;407,92;0;5,8594;5,8594;87;88;57;57;15,765;15,76;2168,52;36,07
15.10.2024;10:53:46;39,42;0,3386;407,9;2168,53;0;0;36,07;46,3033;19,9;197573;5,6231;-1,2405;-0,1117;476897;477319;0,374;407,88;0;5,0781;5,8594;89;88;59;58;588064;588589;0,37;407,92;0;5,8594;6,6406;87;87;59;60;477164;477484;0,291;407,92;0;5,0781;5,0781;82;81;61;59;476572;476953;0,321;407,87;0;5,0781;5,8594;83;83;59;56;588385;588835;0,36;407,9;0;7,4219;6,6406;86;86;60;57;477226;477609;0,367;407,92;0;5,8594;5,8594;87;88;57;60;15,765;15,77;2168,53;36,07
15.10.2024;10:53:47;39,54;0,3396;407,9;2168,54;0;0;36,07;46,2994;19,9;198071;2,0927;-0,9569;-0,1039;476902;477323;0,366;407,88;0;5,0781;5,8594;89;88;59;62;588067;588584;0,37;407,93;0;5,8594;6,6406;87;87;59;56;477167;477485;0,299;407,92;0;5,0781;5,0781;82;81;57;58;476575;476957;0,317;407,87;0;5,0781;5,8594;83;83;60;58;588388;588829;0,358;407,9;0;7,4219;6,6406;86;86;61;58;477226;477613;0,37;407,91;0;5,8594;5,8594;87;88;59;58;15,815;15,815;2168,54;36,07
15.10.2024;10:53:48;39,35;0,338;407,9;2168,55;0;0;36,07;46,2955;19,9;197179;-0,5891;-1,8164;-0,1091;476908;477310;0,362;407,88;0;5,0781;5,8594;89;88;59;59;588070;588581;0,364;407,93;0;5,8594;6,6406;87;87;59;58;477159;477489;0,301;407,92;0;5,0781;5,0781;82;82;63;59;476573;476956;0,313;407,87;0;5,0781;5,8594;83;83;57;60;588386;588834;0,355;407,9;0;7,4219;6,6406;86;86;61;58;477225;477613;0,378;407,91;0;5,8594;5,8594;88;88;59;58;15,765;15,765;2168,55;36,07
15.10.2024;10:53:49;39,27;0,3374;407,9;2168,57;0;0;36,07;46,3033;19,9;196798;-1,7831;-3,0476;-0,097;476903;477305;0,35;407,89;0;5,0781;5,8594;89;88;58;59;588066;588587;0,368;407,92;0;5,8594;6,6406;87;87;58;59;477164;477484;0,3;407,92;0;5,0781;5,0781;82;81;57;57;476574;476947;0,311;407,87;0;5,0781;5,8594;83;83;58;59;588379;588839;0,366;407,9;0;7,4219;6,6406;86;86;58;55;477222;477618;0,373;407,91;0;5,8594;5,8594;87;88;58;58;15,715;15,715;2168,57;36,07
15.10.2024;10:53:50;39,29;0,3375;407,9;2168,58;0;0;36,07;46,2955;19,9;196832;-2,3634;-2,3878;-0,1005;476905;477305;0,352;407,88;0;5,0781;5,8594;89;88;57;61;588069;588588;0,368;407,92;0;5,8594;6,6406;87;87;60;59;477163;477491;0,302;407,92;0;5,0781;5,0781;82;81;60;58;476573;476948;0,309;407,87;0;5,0781;5,8594;83;83;57;59;588389;588835;0,363;407,9;0;7,4219;6,6406;86;86;58;59;477229;477616;0,375;407,91;0;5,8594;5,8594;87;88;59;61;15,735;15,735;2168,58;36,07
15.10.2024;10:53:51;39,25;0,3371;407,9;2168,59;0;0;36,07;46,3073;19,9;196506;-1,4728;-2,0019;-0,097;476902;477315;0,354;407,88;0;5,0781;5,8594;89;88;58;57;588065;588587;0,371;407,93;0;5,8594;6,6406;87;87;61;60;477162;477490;0,303;407,92;0;5,0781;5,0781;82;82;62;57;476573;476952;0,315;407,87;0;5,0781;5,8594;83;83;59;59;588391;588834;0,358;407,9;0;7,4219;6,6406;86;86;62;60;477224;477613;0,376;407,92;0;5,8594;5,8594;87;88;59;57;15,695;15,695;2168,59;36,07
15.10.2024;10:53:52;39,4;0,3385;407,9;2168,6;0;0;36,07;46,2955;19,9;197505;-0,4438;-1,3423;-0,1031;476898;477316;0,36;407,88;0;5,0781;5,8594;89;88;59;59;588067;588580;0,367;407,93;0;5,8594;6,6406;87;87;58;59;477155;477484;0,302;407,92;0;5,0781;5,0781;82;82;61;58;476571;476954;0,313;407,87;0;5,0781;5,8594;83;83;61;59;588385;588830;0,356;407,9;0;7,4219;6,6406;86;86;60;57;477219;477609;0,374;407,92;0;5,8594;5,8594;87;88;58;57;15,765;15,765;2168,6;36,07
15.10.2024;10:53:53;39,46;0,339;407,9;2168,61;0;0;36,07;46,2916;19,9;197526;2,3845;-2,0893;-0,1005;476904;477320;0,366;407,88;0;5,0781;5,8594;89;88;59;59;588071;588589;0,365;407,92;0;5,8594;6,6406;87;87;58;59;477163;477480;0,3;407,92;0;5,0781;5,0781;82;82;56;59;476571;476962;0,321;407,87;0;5,0781;5,8594;83;83;59;59;588390;588836;0,361;407,9;0;7,4219;6,6406;86;86;58;60;477230;477602;0,371;407,92;0;5,8594;5,8594;87;88;58;60;15,765;15,765;2168,61;36,07
15.10.2024;10:53:54;39,23;0,337;407,9;2168,62;0;0;36,07;46,2994;19,9;196708;6,1728;-0,5803;-0,0918;476896;477326;0,366;407,88;0;5,0781;5,8594;89;88;58;59;588064;588587;0,369;407,93;0;5,8594;6,6406;87;87;57;60;477162;477481;0,293;407,92;0;5,0781;5,0781;82;82;60;59;476571;476964;0,322;407,87;0;5,0781;5,8594;83;83;58;57;588386;588833;0,357;407,9;0;7,4219;6,6406;86;86;60;56;477233;477595;0,355;407,92;0;5,8594;5,8594;87;88;58;59;15,72;15,72;2168,62;36,07
15.10.2024;10:53:55;39,23;0,337;407,9;2168,63;0;0;36,07;46,3033;19,9;196523;5,6662;0,4859;-0,1013;476901;477318;0,372;407,88;0;5,0781;5,8594;89;88;60;62;588066;588582;0,367;407,93;0;5,8594;6,6406;87;87;60;62;477162;477481;0,295;407,92;0;5,0781;5,0781;82;82;57;59;476570;476956;0,318;407,87;0;5,0781;5,8594;83;83;59;57;588390;588824;0,353;407,9;0;7,4219;6,6406;86;86;60;56;477217;477610;0,358;407,92;0;5,8594;5,8594;87;88;61;57;15,69;15,69;2168,63;36,07
15.10.2024;10:53:56;39,3;0,3376;407,9;2168,64;0;0;36,07;46,3073;19,9;196686;1,0324;-2,7514;-0,1117;476903;477319;0,365;407,88;0;5,0781;5,8594;89;88;58;58;588072;588582;0,363;407,92;0;5,8594;6,6406;87;87;59;60;477162;477481;0,297;407,92;0;5,0781;5,0781;82;81;57;55;476571;476959;0,32;407,87;0;5,0781;5,8594;83;83;59;57;588387;588835;0,353;407,9;0;7,4219;6,6406;86;86;57;62;477221;477614;0,381;407,92;0;5,8594;5,8594;87;88;60;59;15,685;15,685;2168,64;36,07
15.10.2024;10:53:57;39,4;0,3385;407,9;2168,65;0;0;36,07;46,319;19,9;197505;1,6418;-1,6221;-0,1204;476897;477325;0,369;407,88;0;5,0781;5,8594;89;88;58;59;588065;588589;0,368;407,92;0;5,8594;6,6406;87;87;61;57;477167;477485;0,294;407,92;0;5,0781;5,0781;82;82;58;57;476574;476958;0,312;407,87;0;5,0781;5,8594;83;83;57;56;588390;588830;0,36;407,9;0;7,4219;6,6406;86;86;57;60;477223;477616;0,376;407,91;0;5,8594;5,8594;87;88;57;58;15,765;15,765;2168,65;36,07
15.10.2024;10:53:58;39,51;0,3394;407,9;2168,67;0;0;36,07;46,323;19,9;198083;5,6231;-0,1921;-0,1117;476900;477326;0,375;407,88;0;5,0781;5,8594;89;88;58;61;588064;588592;0,372;407,92;0;5,8594;6,6406;87;87;59;59;477165;477479;0,292;407,92;0;5,0781;5,0781;82;81;60;61;476576;476961;0,32;407,87;0;5,0781;5,8594;83;83;60;60;588388;588836;0,355;407,9;0;7,4219;6,6406;86;86;57;59;477232;477599;0,366;407,92;0;5,8594;5,8594;87;88;60;61;15,785;15,785;2168,67;36,07
15.10.2024;10:53:59;39,35;0,338;407,9;2168,68;0;0;36,07;46,3308;19,9;197238;4,2683;0,0965;-0,097;476912;477317;0,366;407,88;0;5,0781;5,8594;89;88;61;59;588071;588598;0,375;407,92;0;5,8594;6,6406;87;87;57;58;477164;477484;0,296;407,92;0;5,0781;5,0781;82;81;60;62;476574;476960;0,318;407,87;0;5,0781;5,8594;83;83;58;58;588391;588844;0,358;407,9;0;7,4219;6,6406;86;86;58;59;477228;477609;0,36;407,92;0;5,8594;5,8594;87;88;59;59;15,74;15,745;2168,68;36,07
15.10.2024;10:54:00;39,46;0,339;407,9;2168,69;0;0;36,07;46,323;19,9;197792;0,5979;-2,9384;-0,0901;476909;477322;0,354;407,88;0;5,0781;5,8594;89;88;56;60;588072;588587;0,37;407,92;0;5,8594;6,6406;87;87;58;58;477163;477488;0,3;407,92;0;5,0781;5,0781;82;81;58;60;476579;476960;0,319;407,87;0;5,0781;5,8594;83;83;58;60;588384;588842;0,367;407,9;0;7,4219;6,6406;86;86;58;60;477227;477611;0,369;407,91;0;5,8594;5,8594;87;88;60;63;15,765;15,765;2168,69;36,07
15.10.2024;10:54:01;39,46;0,339;407,9;2168,7;0;0;36,07;46,3073;19,9;197792;-2,9112;-1,6206;-0,1091;476913;477316;0,359;407,88;0;5,0781;5,8594;89;88;57;59;588072;588596;0,367;407,92;0;5,8594;6,6406;87;87;57;58;477164;477492;0,306;407,92;0;5,0781;5,0781;82;81;60;57;476582;476954;0,308;407,87;0;5,0781;5,8594;84;83;60;61;588390;588844;0,36;407,9;0;7,4219;6,6406;86;86;57;60;477224;477620;0,381;407,91;0;5,8594;5,8594;87;88;60;57;15,81;15,805;2168,7;36,07
15.10.2024;10:54:02;39,51;0,3394;407,9;2168,71;0;0;36,07;46,2994;19,9;198011;-3,3626;-1,8112;-0,1083;476911;477317;0,355;407,88;0;5,0781;5,8594;89;88;57;61;588073;588594;0,371;407,92;0;5,8594;6,6406;87;87;60;60;477165;477492;0,304;407,92;0;5,0781;5,0781;82;81;59;56;476580;476957;0,306;407,87;0;5,0781;5,8594;83;83;59;59;588392;588842;0,363;407,9;0;7,4219;6,6406;86;86;59;59;477230;477615;0,38;407,91;0;5,8594;5,8594;87;88;61;55;15,785;15,785;2168,71;36,07
15.10.2024;10:54:03;39,49;0,3392;407,9;2168,72;0;0;36,07;46,3308;19,9;197616;-0,8824;-1,7078;-0,0953;476908;477317;0,357;407,88;0;5,0781;5,8594;89;88;60;60;588066;588596;0,374;407,92;0;5,8594;6,6406;87;87;58;60;477165;477494;0,305;407,92;0;5,0781;5,0781;82;81;60;58;476574;476960;0,317;407,87;0;5,0781;5,8594;83;83;57;59;588386;588839;0,362;407,9;0;7,4219;6,6406;86;86;61;57;477228;477619;0,375;407,91;0;5,8594;5,8594;87;88;59;60;15,765;15,765;2168,72;36,07
15.10.2024;10:54:04;39,78;0,3417;407,89;2168,73;0;0;36,07;46,319;19,9;199426;1,6272;-2,0735;-0,1065;476907;477327;0,366;407,87;0;5,0781;5,8594;89;88;61;58;588068;588598;0,374;407,92;0;5,8594;6,6406;87;87;59;63;477165;477484;0,299;407,92;0;5,0781;5,0781;82;81;60;61;476568;476971;0,321;407,87;0;5,0781;5,8594;83;83;59;61;588392;588842;0,363;407,9;0;7,4219;6,6406;86;86;60;58;477227;477613;0,377;407,91;0;5,8594;5,8594;87;88;58;62;15,905;15,905;2168,73;36,07
15.10.2024;10:54:05;39,84;0,3422;407,89;2168,74;0;0;36,07;46,3151;19,9;199744;4,3609;-0,9524;-0,1031;476902;477334;0,369;407,87;0;5,0781;5,8594;89;88;59;61;588069;588594;0,376;407,92;0;5,8594;6,6406;87;87;60;60;477166;477480;0,295;407,92;0;5,0781;5,0781;82;82;59;58;476575;476970;0,325;407,86;0;5,0781;5,8594;83;83;57;56;588398;588834;0,355;407,9;0;7,4219;6,6406;86;86;61;60;477229;477604;0,37;407,92;0;5,8594;5,8594;87;88;57;59;15,96;15,96;2168,74;36,07
15.10.2024;10:54:06;39,48;0,3391;407,89;2168,75;0;0;36,07;46,2994;19,9;197903;10,8865;0;-0,1039;476904;477333;0,382;407,87;0;5,0781;5,8594;89;88;60;60;588072;588590;0,371;407,92;0;5,8594;6,6406;87;87;58;58;477168;477480;0,287;407,92;0;5,0781;5,0781;82;82;61;58;476570;476978;0,331;407,86;0;5,0781;5,8594;83;83;57;58;588389;588841;0,353;407,9;0;7,4219;6,6406;86;86;62;57;477241;477597;0,356;407,91;0;5,8594;5,8594;87;88;62;60;15,795;15,795;2168,75;36,07
15.10.2024;10:54:07;39,55;0,3397;407,9;2168,76;0;0;36,07;46,319;19,9;198054;7,4924;-2,4598;-0,0979;476900;477331;0,372;407,88;0;5,0781;5,8594;89;88;58;62;588071;588595;0,368;407,92;0;5,8594;6,6406;87;87;58;61;477165;477483;0,291;407,92;0;5,0781;5,0781;82;81;58;56;476575;476966;0,331;407,87;0;5,0781;5,8594;83;83;57;59;588394;588836;0,363;407,9;0;7,4219;6,6406;86;86;58;56;477227;477611;0,363;407,91;0;5,8594;5,8594;87;88;57;57;15,785;15,785;2168,76;36,07
15.10.2024;10:54:08;39,6;0,3401;407,89;2168,77;0;0;36,07;46,3386;19,9;198504;6,2215;0,2882;-0,1134;476905;477335;0,379;407,87;0;5,0781;5,8594;89;88;60;58;588073;588602;0,372;407,92;0;5,8594;6,6406;87;87;61;59;477169;477484;0,293;407,92;0;5,0781;5,0781;82;82;59;62;476578;476969;0,321;407,86;0;5,0781;5,8594;83;83;57;58;588402;588846;0,354;407,89;0;7,4219;6,6406;86;86;59;58;477231;477606;0,366;407,92;0;5,8594;5,8594;87;88;60;60;15,84;15,84;2168,77;36,07
15.10.2024;10:54:09;39,64;0,3405;407,89;2168,78;0;0;36,07;46,3465;19,9;198658;8,0123;0,6724;-0,1039;476906;477335;0,379;407,87;0;5,0781;5,8594;89;88;61;58;588075;588599;0,376;407,92;0;5,8594;6,6406;87;87;59;61;477167;477481;0,293;407,92;0;5,0781;5,0781;82;82;58;57;476580;476968;0,322;407,86;0;5,0781;5,8594;83;83;56;59;588391;588852;0,363;407,89;0;7,4219;6,6406;86;86;58;61;477234;477604;0,356;407,91;0;5,8594;5,8594;87;88;59;58;15,835;15,835;2168,78;36,07
15.10.2024;10:54:10;39,71;0,3411;407,89;2168,8;0;0;36,07;46,3347;19,9;199057;6,7381;-0,666;-0,1091;476906;477340;0,376;407,87;0;5,0781;5,8594;89;88;62;59;588075;588609;0,377;407,91;0;5,8594;6,6406;87;86;57;58;477171;477481;0,291;407,92;0;5,0781;5,0781;82;81;58;59;476580;476971;0,321;407,86;0;5,0781;5,8594;83;83;58;58;588395;588857;0,368;407,89;0;7,4219;6,6406;86;86;56;60;477235;477607;0,362;407,91;0;5,8594;5,8594;87;88;58;60;15,855;15,855;2168,8;36,07
15.10.2024;10:54:11;39,75;0,3415;407,89;2168,81;0;0;36,07;46,3347;19,9;199444;7,1429;0,7722;-0,0901;476911;477323;0,37;407,87;0;5,0781;5,8594;89;88;59;58;588077;588605;0,379;407,91;0;5,8594;6,6406;87;87;57;59;477169;477488;0,295;407,92;0;5,0781;5,0781;82;81;59;58;476580;476963;0,32;407,86;0;5,0781;5,8594;83;83;60;60;588398;588850;0,367;407,89;0;7,4219;6,6406;86;86;59;58;477242;477597;0,349;407,91;0;5,8594;5,8594;87;88;58;58;15,905;15,905;2168,81;36,07
15.10.2024;10:54:12;39,13;0,3361;407,89;2168,82;0;0;36,07;46,319;19,9;196307;4,9459;0,9756;-0,0883;476909;477324;0,364;407,87;0;5,0781;5,8594;89;88;58;59;588075;588598;0,374;407,92;0;5,8594;6,6406;87;87;59;58;477168;477484;0,297;407,92;0;5,0781;5,0781;82;81;58;60;476579;476967;0,315;407,86;0;5,0781;5,8594;83;83;55;58;588394;588847;0,36;407,89;0;7,4219;6,6406;86;86;60;58;477237;477607;0,35;407,91;0;5,8594;5,8594;87;88;59;60;15,7;15,705;2168,82;36,07
15.10.2024;10:54:13;39,33;0,3379;407,89;2168,83;0;0;36,07;46,3151;19,9;196900;2,4133;-3,0361;-0,0987;476917;477314;0,359;407,88;0;5,0781;5,8594;89;88;55;56;588079;588600;0,369;407,92;0;5,8594;6,6406;87;87;60;59;477172;477496;0,294;407,91;0;5,0781;5,0781;82;81;63;60;476577;476965;0,32;407,87;0;5,0781;5,8594;83;83;55;57;588397;588850;0,365;407,89;0;7,4219;6,6406;86;86;60;61;477233;477624;0,369;407,91;0;5,8594;5,8594;87;88;56;59;15,73;15,73;2168,83;36,07
15.10.2024;10:54:14;39,42;0,3386;407,89;2168,84;0;0;36,07;46,319;19,9;197612;-1,3294;-3,1339;-0,0979;476914;477318;0,352;407,88;0;5,0781;5,8594;89;88;61;60;588079;588599;0,368;407,92;0;5,8594;6,6406;87;87;62;58;477173;477499;0,3;407,91;0;5,0781;5,0781;82;81;58;57;476578;476964;0,316;407,87;0;5,0781;5,8594;83;83;61;62;588401;588846;0,36;407,89;0;7,4219;6,6406;86;86;59;57;477233;477627;0,377;407,91;0;5,8594;5,8594;87;88;59;58;15,785;15,78;2168,84;36,07
15.10.2024;10:54:15;39,46;0,339;407,89;2168,85;0;0;36,07;46,3073;19,9;197775;1,3534;0,385;-0,0979;476907;477326;0,362;407,87;0;5,0781;5,8594;89;88;57;60;588079;588612;0,38;407,91;0;5,8594;6,6406;87;87;59;57;477175;477494;0,301;407,91;0;5,0781;5,0781;82;82;59;57;476584;476960;0,312;407,86;0;5,0781;5,8594;83;83;58;59;588401;588860;0,363;407,89;0;7,4219;6,6406;86;86;57;60;477242;477617;0,364;407,91;0;5,8594;5,8594;87;88;62;58;15,805;15,805;2168,85;36,07
15.10.2024;10:54:16;39,57;0,3399;407,89;2168,87;0;0;36,07;46,3112;19,89;198263;2,568;-1,3346;-0,1048;476906;477323;0,365;407,88;0;5,0781;5,8594;89;88;59;61;588082;588602;0,374;407,91;0;5,8594;6,6406;87;87;61;59;477170;477500;0,296;407,91;0;5,0781;5,0781;82;81;59;57;476577;476963;0,314;407,87;0;5,0781;5,8594;83;83;56;60;588397;588853;0,369;407,89;0;7,4219;6,6406;86;86;61;60;477240;477620;0,366;407,91;0;5,8594;5,8594;87;88;60;60;15,785;15,79;2168,87;36,07
15.10.2024;10:54:17;39,62;0,3404;407,89;2168,87;0;0;36,07;46,3033;19,89;198482;1,6393;-0,9533;-0,0961;476908;477317;0,365;407,88;0;5,0781;5,8594;89;88;57;56;588080;588601;0,37;407,92;0;5,8594;6,6406;87;87;56;62;477172;477502;0,304;407,91;0;5,0781;5,0781;82;81;58;59;476575;476962;0,317;407,87;0;5,0781;5,8594;83;83;61;58;588399;588849;0,365;407,89;0;7,4219;6,6406;86;86;57;59;477238;477621;0,367;407,91;0;5,8594;5,8594;87;88;57;58;15,83;15,835;2168,87;36,07
15.10.2024;10:54:18;39,58;0,34;407,89;2168,88;0;0;36,07;46,319;19,89;198374;-1,7621;-2,5592;-0,1005;476916;477314;0,356;407,88;0;5,0781;5,8594;89;88;58;59;588082;588596;0,368;407,92;0;5,8594;6,6406;87;87;59;59;477173;477501;0,304;407,91;0;5,0781;5,0781;82;81;59;59;476583;476960;0,313;407,86;0;5,0781;5,8594;83;83;55;58;588399;588848;0,365;407,89;0;7,4219;6,6406;86;86;60;57;477232;477632;0,377;407,9;0;5,8594;5,8594;87;88;60;58;15,835;15,835;2168,88;36,07
15.10.2024;10:54:19;39,38;0,3382;407,89;2168,89;0;0;36,07;46,3151;19,89;197495;-4,4604;-2,3764;-0,1013;476918;477321;0,35;407,87;0;5,0781;5,8594;89;88;58;58;588079;588602;0,37;407,92;0;5,8594;6,6406;87;87;57;57;477171;477508;0,307;407,91;0;5,0781;5,0781;82;81;57;58;476582;476965;0,314;407,86;0;5,0781;5,8594;83;83;56;59;588404;588842;0,35;407,89;0;7,4219;6,6406;86;86;60;59;477233;477634;0,388;407,9;0;5,8594;5,8594;87;88;58;58;15,77;15,775;2168,89;36,07
15.10.2024;10:54:20;39,57;0,3399;407,89;2168,9;0;0;36,07;46,319;19,89;198207;-1,895;-1,2405;-0,0979;476914;477326;0,359;407,87;0;5,0781;5,8594;89;88;59;60;588077;588599;0,367;407,92;0;5,8594;6,6406;87;87;61;63;477173;477502;0,309;407,91;0;5,0781;5,0781;82;81;58;57;476583;476966;0,314;407,86;0;5,0781;5,8594;83;83;56;60;588403;588842;0,357;407,89;0;7,4219;6,6406;86;86;60;61;477234;477626;0,377;407,91;0;5,8594;5,8594;87;88;57;59;15,81;15,81;2168,9;36,07
15.10.2024;10:54:21;39,54;0,3396;407,89;2168,92;0;0;36,07;46,2994;19,89;198078;-1,173;-1,5195;-0,1074;476909;477322;0,359;407,88;0;5,0781;5,8594;89;88;58;57;588075;588606;0,377;407,92;0;5,8594;6,6406;87;87;59;56;477170;477497;0,301;407,91;0;5,0781;5,0781;82;81;62;62;476577;476960;0,315;407,87;0;5,0781;5,8594;83;83;55;59;588397;588849;0,357;407,89;0;7,4219;6,6406;86;86;58;57;477233;477623;0,381;407,91;0;5,8594;5,8594;87;88;60;59;15,815;15,815;2168,92;36,07
15.10.2024;10:54:22;39,62;0,3404;407,89;2168,93;0;0;36,07;46,2916;19,89;198649;0,1488;-2,569;-0,0909;476918;477320;0,354;407,87;0;5,0781;5,8594;89;89;61;58;588086;588602;0,369;407,91;0;5,8594;6,6406;87;87;61;61;477175;477497;0,301;407,91;0;5,0781;5,0781;82;81;58;58;476577;476966;0,319;407,86;0;5,0781;5,8594;83;83;61;57;588404;588852;0,361;407,89;0;7,4219;6,6406;86;86;60;58;477241;477620;0,371;407,9;0;5,8594;5,8594;87;88;57;60;15,855;15,855;2168,93;36,07
15.10.2024;10:54:23;39,16;0,3364;407,89;2168,94;0;0;36,07;46,2916;19,89;196282;2,1212;-0,8696;-0,0831;476921;477332;0,356;407,87;0;5,0781;5,8594;89;88;64;58;588077;588607;0,369;407,91;0;5,8594;6,6406;87;87;62;57;477170;477497;0,301;407,91;0;5,0781;5,0781;82;81;60;58;476585;476976;0,318;407,86;0;5,0781;5,8594;83;83;60;59;588405;588850;0,358;407,89;0;7,4219;6,6406;86;86;58;58;477248;477606;0,359;407,91;0;5,8594;5,8594;87;88;58;60;15,655;15,66;2168,94;36,07
